"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109"
"11",0.735714285714286,0.952857142857143,0.9,0.861428571428571,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.675675675675676,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0822619047619048,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.585595238095238,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0142857142857143,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.8389496,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"12",0.735714285714286,0.952857142857143,0.9,0.861428571428571,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.675675675675676,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.585595238095238,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0142857142857143,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.8389496,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"13",0.735714285714286,0.952857142857143,0.9,0.861428571428571,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.675675675675676,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.585595238095238,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.8389496,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"14",0.735714285714286,0.952857142857143,0.9,0.861428571428571,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.675675675675676,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.8389496,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"15",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.675675675675676,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.8389496,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"16",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.675675675675676,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"17",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.7313546,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"18",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.8547753,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"19",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.33,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"20",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0795238095238095,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"21",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0866666666666667,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.328614285714286,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"22",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0866666666666667,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.721871428571428,0.536642857142857,0.280577094636206,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"23",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0866666666666667,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.721871428571428,0.536642857142857,0.323121741412798,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.830855971428571,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"24",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0866666666666667,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.678214285714286,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.721871428571428,0.536642857142857,0.323121741412798,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.864481914285714,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"25",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0866666666666667,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.747738095238095,0.691904761904762,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.721871428571428,0.536642857142857,0.323121741412798,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.864481914285714,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
"26",0.735714285714286,0.952857142857143,0.9,0.667142857142857,0.672,27.8571428571429,0.53,0.61875,0.641428571428571,0.0277777777777778,0.0765661551743561,0.756302521008403,0.0720427059712774,0.0120795034711821,0.0417469278978821,0.587194337194337,0.671428571428571,0.025351966873706,0.0785714285714286,0.00981060606060606,0.13,0.0160780423280423,0.0855952380952381,0.0846428571428571,0.0979761904761905,0.0866666666666667,0.0663366336633663,0.633452380952381,0.06859410430839,0.954880952380952,0.0806418219461698,0.747738095238095,0.622380952380952,0.501309523809524,0.645952380952381,1.18571428571429,0.186428571428571,0.131666666666667,0.165,1.48844884488449,1.07845238095238,0.899937888198758,0.5986,0.5215,0.500071428571429,0.618885714285714,0.639328571428571,0.7621,0.101228571428571,0.216785714285714,0.0159,0.0793428571428571,0.248442857142857,0.0933,0.347557142857143,0.721871428571428,0.536642857142857,0.323121741412798,0.547489824998545,0.255404687264258,0.139735714285714,0.153214285714286,0.17625,0.117835714285714,0.207078571428571,0.151621428571429,0.861324393054742,0.0658928571428571,0.980814639735688,0.07625,0.845102756276145,0.262535714285714,0.0514285714285714,0.0514285714285714,0.14,0.02,0.0271428571428571,0.05,0.0678571428571429,0.0892857142857143,0.114285714285714,0.00697142857142857,0.00474285714285714,0.0109142857142857,0.00155437228955508,0.00638078248197149,4.69428571428571,3.99142857142857,0.434285714285714,3.42142857142857,0.653869,0.8635411,0.7913958,0.9447526,0.755553885714286,0.867510642857143,0.725272271428571,0.926627,0.8313639,0.864481914285714,0.745132328571429,0.894086914285714,0.653108671428571,0.8368225,0.4992919,0.899935114285714,0.2667231,0.6742639,0.0142857142857143
